brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c,serv_size_quantity,serv_size_unit
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001035,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001035.jpg,Grape Juice,WATER+++HIGH FRUCTOSE CORN SYRUP+++GRAPE AND PEAR JUICE CONCENTRATES+++CITRIC ACID+++NATURAL FLAVOR+++VITAMIN E ACETATE.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,16,6,17,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001059,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001059.jpg,Orange Juice,WATER; HIGH FRUCTOSE CORN SYRUP; APPLE+++ORANGE+++AND WATER EXTRACTED ORANGE JUICE CONCENTRATES; CITRIC ACID; NATURAL FLAVOR; VITAMIN E ACETATE.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,16,6,17,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,80,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001325,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001325.jpg,Citrus Juice,APPLE+++GRAPE+++PEAR+++ORANGE+++AND TANGERINE JUICES FROM CONCENTRATE (WATER; GRAPE+++APPLE+++PEAR+++TANGERINE+++AND ORANGE JUICE CONCENTRATES); CITRIC ACID (FOR TARTNESS); NATURAL FLAVOR.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,20,21,8,23,0,0,0,0,0,177,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093001040,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001040.jpg,Juice Grapefruit,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE.AND GRAPEFRUIT JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++GUM ARABIC+++RED RADISH JUICE (COLOR),0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,20,29,10,31,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093001088,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001088.jpg,Juice Pomegranate,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++CLARIFIED PINEAPPLE+++CRANBERRY AND POMEGRANATE JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR+++CITRIC ACID+++FRUIT AND VEGETABLE JUICE (COLOR),0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,15,26,10,31,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609300,,NY,Purchase,10577,21224000003,US,,50000000,836093002047,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002047.jpg,Juice Grapefruit,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE.AND GRAPEFRUIT JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++GUM ARABIC+++RED RADISH JUICE (COLOR),0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,360,1,20,29,10,31,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093011025,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011025.jpg,Juice Blackberry,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++BLACKBERRY+++RASPBERRY AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++RED GRAPE JUICE CONCENTRATE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).,0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,250,1,20,20,7,22,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093012046,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012046.jpg,Juice Grapefruit,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE+++GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++GUM ARABIC+++RED RADISH JUICE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6),0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,250,1,15,20,7,22,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093012077,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012077.jpg,Juice Apple,PURE JUICE MADE FROM APPLE+++WHITE GRAPE AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR+++CITRIC ACID+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6),0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,250,1,15,21,8,23,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093013043,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093013043.jpg,Juice Grapefruit,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE+++GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++GUM ARABIC+++RED RADISH JUICE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6),0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,250,1,15,20,7,22,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093015023,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093015023.jpg,Juice Blackberry,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++BLACKBERRY+++RASPBERRY AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++RED GRAPE JUICE CONCENTRATE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).,0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,24,0,0,GS1 US,0,0,0,0,1,0,250,1,20,20,7,22,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120,0,0,0,0,US,0,0,83609351,,NY,Purchase,10577,21224000003,US,,50000000,836093515080,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093515080.jpg,Juice Birch,SPARKLING WATER+++SUGAR+++NATURAL FLAVOR+++NATURAL APPLE EXTRACT (COLOR)+++CITRIC ACID+++BIRCH OIL,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,10,29,10,29,0,0,0,0,0,360,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130,0,0,0,0,US,0,0,83609351,,NY,Purchase,10577,21224000003,US,,50000000,836093516056,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093516056.jpg,Juice Lime,PURE JUICE MADE FROM APPLE+++WHITE GRAPE AND LIME JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR,0,12,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,1,0,360,1,15,27,10,31,0,0,0,0,0,360,ml
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,290,45,8,13,40,US,12,3,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002003,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002003.jpg,Chicken Tikka Masala,Masala Sauce (Water+++Onions+++Tomato Paste [Tomatoes+++Citric Acid]+++Cream+++Ginger+++Garlic+++Expeller Pressed Canola Oil+++Spices+++Sea Salt+++Cane Sugar)+++Basmati Rice (Water+++Basmati Rice+++Expeller Pressed Canola Oil+++Garlic+++Ginger)+++Chicken (Chicken Breast+++Nonfat Yogurt [Cultured Nonfat Milk+++Pectin] Water+++Cornstarch+++Ginger+++Sea Salt+++Garlic. Contains Milk.,15,,,,11,,,,,,1,0,0,GS1 US,18,0,8,1.5,1,312,0,28,670,2,13,39,8,5,0,10,4,312,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,270,60,8,2,5,US,36,9,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002270,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002270.jpg,Chana Saag,Chana Saag Filling: Spinach+++Organic Chickpeas+++Diced Tomatoes (Diced Tomatoes+++Tomato Juice+++Salt+++Calcium Chloride+++Citric Acid)+++Diced Onions+++Cream+++Tomato Paste (Tomatoes+++Citric Acid)+++Garlic+++Fresh Ginger+++Expeller Pressed Canola Oil+++Spices+++Sea Salt. Whole Grain Wrap: Whole Wheat Flour+++Water+++Expeller Pressed Canola Oil+++Sea Salt.,20,,,,5.5,,,,,,1,0,5,GS1 US,11,0,6,1.5,1,156,0,18,420,4,15,45,10,6,0,60,15,156,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,120,29,0,0,0,US,4,1,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002423,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002423.jpg,Wasabi Crunchy Chickpeas,Organic Chickpeas+++Expeller Pressed Canola Oil+++Cane Sugar+++Modified Food Starch+++Salt+++Yeast Extract+++Dehydrated Vegetable Powders+++Onion Powder+++Natural Flavorings (Horseradish Powder+++Spinach Powder+++Mustard Flour+++Maltodextrin+++Autolyzed Yeast Extract+++Natural Flavoring)+++Garlic Powder+++Spices+++Citric Acid.,0,,,,6,,,,,,1,0,0,GS1 US,6,0,0,0,6,28,0,8,200,2,6,16,5,4,0,0,0,28,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,120,29,0,0,0,US,4,1,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002461,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002461.jpg,Falafel Crunchy Chickpeas,Organic Chickpeas+++Expeller Pressed Canola Oil+++Cane Sugar+++Tapioca Dextrin+++Spices+++Salt+++Black Bean Powder (Black Beans+++Sugar)+++Onion Powder+++Garlic Powder+++Lemon Juice Powder (Lemon Juice Concentrate+++Maltodextrin)+++Paprika+++Granulated Garlic+++Turmeric+++Yeast Extract.,0,,,,6,,,,,,1,0,0,GS1 US,6,0,0,0,6,28,0,8,190,2,6,16,5,4,0,0,0,28,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,15,0,0,0,0,US,0,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002515,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002515.jpg,Traditional Chicken Broth,Chicken Stock+++Celery Stock+++Carrot Stock+++Onion Stock+++Sea Salt+++Natural Flavor+++Spices.,0,,,,32,,,,,,1,3,90,GS1 US,2,0,0,0,4,0,240,6,140,0,0,0,0,0,0,0,0,240,ml
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,10,0,0,0,0,US,0,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002522,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002522.jpg,Classic Vegetable Broth,Mirepoix Stock (Carrot+++Celery And Onion Stocks)+++Carrot Stock+++Celery Stock+++Onion Stock+++Cabbage Stock+++Sautéed Carrot Stock (Carrot Stock+++Sunflower Oil)+++Sea Salt+++Mushroom Stock+++Garlic Juice+++Tomato Paste+++Natural Flavors+++Leek Stock+++Salt+++Spice.,0,,,,32,,,,,,1,2,70,GS1 US,0,0,0,0,4,0,240,6,140,2,1,2,0,0,0,6,0,240,ml
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,25,10,0,0,0,US,0,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002614,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002614.jpg,Rogan Josh,Water+++Diced Onion+++Tomato Paste+++Sugar+++Canola Oil+++Diced Red Bell Pepper+++Garlic Puree (Garlic+++Vinegar)+++Onion Juice (Onion Juice+++Salt)+++Modified Corn Starch+++Salt+++Red Pepper Puree+++Lemon Juice Concentrate+++Diced Green Bell Pepper+++Spices+++Soy Lecithin+++Dehydrated Garlic+++Turmeric+++Paprika+++Natural Flavors+++Sunflower Oil+++Xanthan Gum+++Natural Smoke Flavor. CONTAINS: SOY.,1,,,,7,,,,,,1,0,0,GS1 US,0,0,0,0,7,30,0,11,270,2,1,3,2,1,0,3,10,30,g
MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,35,15,0,0,0,US,2,0,857063002,,CT,Stamford,6905,857063002003,US,,50000000,857063002645,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002645.jpg,Korean Stir Fry,Water+++Pear Juice Concentrate+++Non-Gmo Gluten-Free Reduced Sodium Tamari (Water+++Soybeans+++Salt)+++Toasted Sesame Oil+++Non-Gmo Native Corn Starch+++Apple Juice Concentrate+++Non-Gmo Miso Powder (Soybeans+++Salt+++Modified Tapioca Starch)+++Lemon Juice Concentrate+++Garlic+++Spice+++Authentic Korean Red Pepper (Gochugaru)+++Onion Powder+++Xanthan Gum.,3,,,,7,,,,,,1,0,0,GS1 US,0,0,1,0,7,30,0,8,180,3,2,5,2,1.5,0,2,2,30,g
